Region,Country,Year,Age,Gender,Literacy rate
Latin America and the Caribbean,Uruguay,2014,15+,total,0.9843592999999999
Latin America and the Caribbean,Uruguay,2014,15-24,female,0.9939062
Latin America and the Caribbean,Uruguay,2014,15-24,male,0.9830905
Latin America and the Caribbean,Uruguay,2014,15-24,total,0.9883889
Latin America and the Caribbean,Uruguay,2014,25-64,female,0.9916903
Latin America and the Caribbean,Uruguay,2014,25-64,male,0.9841245000000001
Latin America and the Caribbean,Uruguay,2014,25-64,total,0.9879962999999999
Latin America and the Caribbean,Uruguay,2014,65+,female,0.9719314
Latin America and the Caribbean,Uruguay,2014,65+,male,0.9589103
Latin America and the Caribbean,Uruguay,2014,65+,total,0.9668119000000001
Latin America and the Caribbean,Uruguay,2015,15+,female,0.9886746
Latin America and the Caribbean,Uruguay,2015,15+,male,0.9814592000000001
Latin America and the Caribbean,Uruguay,2015,15+,total,0.9852387
Latin America and the Caribbean,Uruguay,2015,15-24,female,0.9922868
Latin America and the Caribbean,Uruguay,2015,15-24,male,0.9863845000000001
Latin America and the Caribbean,Uruguay,2015,15-24,total,0.9892759999999999
Latin America and the Caribbean,Uruguay,2015,25-64,female,0.9916035
Latin America and the Caribbean,Uruguay,2015,25-64,male,0.9845986000000001
Latin America and the Caribbean,Uruguay,2015,25-64,total,0.9881796
Latin America and the Caribbean,Uruguay,2015,65+,female,0.9766323
Latin America and the Caribbean,Uruguay,2015,65+,male,0.9604317
Latin America and the Caribbean,Uruguay,2015,65+,total,0.9702598
Latin America and the Caribbean,Uruguay,2016,15+,female,0.9885031999999999
Latin America and the Caribbean,Uruguay,2016,15+,male,0.9824453
Latin America and the Caribbean,Uruguay,2016,15+,total,0.9856147
Latin America and the Caribbean,Uruguay,2016,15-24,female,0.994413
Latin America and the Caribbean,Uruguay,2016,15-24,male,0.9887309999999999
Latin America and the Caribbean,Uruguay,2016,15-24,total,0.9915246999999999
Latin America and the Caribbean,Uruguay,2016,25-64,female,0.9909867
Latin America and the Caribbean,Uruguay,2016,25-64,male,0.9845900000000001
Latin America and the Caribbean,Uruguay,2016,25-64,total,0.9878621
Latin America and the Caribbean,Uruguay,2016,65+,female,0.9756642
Latin America and the Caribbean,Uruguay,2016,65+,male,0.9644554
Latin America and the Caribbean,Uruguay,2016,65+,total,0.9711696999999999
Latin America and the Caribbean,Uruguay,2017,15+,female,0.9896391
Latin America and the Caribbean,Uruguay,2017,15+,male,0.9823419
Latin America and the Caribbean,Uruguay,2017,15+,total,0.9861572
Latin America and the Caribbean,Uruguay,2017,15-24,female,0.9931699
Latin America and the Caribbean,Uruguay,2017,15-24,male,0.9856140999999999
Latin America and the Caribbean,Uruguay,2017,15-24,total,0.9893259999999999
Latin America and the Caribbean,Uruguay,2017,25-64,female,0.9913281
Latin America and the Caribbean,Uruguay,2017,25-64,male,0.9853763
Latin America and the Caribbean,Uruguay,2017,25-64,total,0.9884185
Latin America and the Caribbean,Uruguay,2017,65+,female,0.9813907000000001
Latin America and the Caribbean,Uruguay,2017,65+,male,0.9647562000000001
Latin America and the Caribbean,Uruguay,2017,65+,total,0.9747104
Latin America and the Caribbean,Uruguay,2018,15+,female,0.9900774
Latin America and the Caribbean,Uruguay,2018,15+,male,0.9837136
Latin America and the Caribbean,Uruguay,2018,15+,total,0.9870386000000001
Latin America and the Caribbean,Uruguay,2018,15-24,female,0.9916598999999999
Latin America and the Caribbean,Uruguay,2018,15-24,male,0.9860475
Latin America and the Caribbean,Uruguay,2018,15-24,total,0.9888026999999999
Latin America and the Caribbean,Uruguay,2018,25-64,female,0.992407
Latin America and the Caribbean,Uruguay,2018,25-64,male,0.9855039999999999
Latin America and the Caribbean,Uruguay,2018,25-64,total,0.9890297
Latin America and the Caribbean,Uruguay,2018,65+,female,0.9816545000000001
Latin America and the Caribbean,Uruguay,2018,65+,male,0.9728755
Latin America and the Caribbean,Uruguay,2018,65+,total,0.9781220999999999
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,15+,female,0.9502888
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,15+,male,0.9450232
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,15+,total,0.9477021999999999
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,15-24,female,0.9823637
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,15-24,male,0.9688985999999999
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,15-24,total,0.9755916
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,25-64,female,0.9607802
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,25-64,male,0.9490514
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,25-64,total,0.9550109999999999
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,65+,female,0.7797175
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,65+,male,0.8234492
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2011,65+,total,0.7993223
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,15+,female,0.9656007
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,15+,male,0.9665107999999999
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,15+,total,0.9660522
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,15-24,female,0.9931739
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,15-24,male,0.9871199
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,15-24,total,0.9900763
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,25-64,female,0.9763989
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,25-64,male,0.9692596
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,25-64,total,0.972851
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,65+,female,0.8272374
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,65+,male,0.8811954
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,65+,total,0.8514168
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,15+,female,0.9721371000000001
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,15+,male,0.9703911
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,15+,total,0.9712708999999999
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,15-24,female,0.9909258
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,15-24,male,0.9844194
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,15-24,total,0.9875951000000001
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,25-64,female,0.9814637
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,25-64,male,0.9741915
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,25-64,total,0.9778480999999999
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,65+,female,0.8671390999999999
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,65+,male,0.8981153000000001
Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2016,65+,total,0.8810030999999999
Northern Africa and Western Asia,Algeria,2018,15+,female,0.7532297
Northern Africa and Western Asia,Algeria,2018,15+,male,0.8742296
Northern Africa and Western Asia,Algeria,2018,15+,total,0.8140784
Northern Africa and Western Asia,Algeria,2018,15-24,female,0.9725216
Northern Africa and Western Asia,Algeria,2018,15-24,male,0.9759405999999999
Northern Africa and Western Asia,Algeria,2018,15-24,total,0.9742651999999999
Northern Africa and Western Asia,Algeria,2018,25-64,female,0.7639797
Northern Africa and Western Asia,Algeria,2018,25-64,male,0.8938412
Northern Africa and Western Asia,Algeria,2018,25-64,total,0.8292505
Northern Africa and Western Asia,Algeria,2018,65+,female,0.19745249999999998
Northern Africa and Western Asia,Algeria,2018,65+,male,0.4788923
Northern Africa and Western Asia,Algeria,2018,65+,total,0.33504829999999997
Northern Africa and Western Asia,Armenia,2011,15+,female,0.9969034999999999
Northern Africa and Western Asia,Armenia,2011,15+,male,0.9980608
Northern Africa and Western Asia,Armenia,2011,15+,total,0.9974441000000001
Northern Africa and Western Asia,Armenia,2011,15-24,female,0.9987619
Northern Africa and Western Asia,Armenia,2011,15-24,male,0.9981842000000001
Northern Africa and Western Asia,Armenia,2011,15-24,total,0.998474
Northern Africa and Western Asia,Armenia,2011,25-64,female,0.9987999999999999
Northern Africa and Western Asia,Armenia,2011,25-64,male,0.9985444
Northern Africa and Western Asia,Armenia,2011,25-64,total,0.9986799000000001
Northern Africa and Western Asia,Armenia,2011,65+,female,0.9857369
Northern Africa and Western Asia,Armenia,2011,65+,male,0.9949292
Northern Africa and Western Asia,Armenia,2011,65+,total,0.9894343999999999
Northern Africa and Western Asia,Armenia,2017,15+,female,0.9967716
Northern Africa and Western Asia,Armenia,2017,15+,male,0.9980549999999999
Northern Africa and Western Asia,Armenia,2017,15+,total,0.9973607
Northern Africa and Western Asia,Armenia,2017,15-24,female,0.9987416
Northern Africa and Western Asia,Armenia,2017,15-24,male,0.9982128
Northern Africa and Western Asia,Armenia,2017,15-24,total,0.9984702
Northern Africa and Western Asia,Armenia,2017,25-64,female,0.9987292999999999
Northern Africa and Western Asia,Armenia,2017,25-64,male,0.9985169
Northern Africa and Western Asia,Armenia,2017,25-64,total,0.9986315
Northern Africa and Western Asia,Armenia,2017,65+,female,0.986634
Northern Africa and Western Asia,Armenia,2017,65+,male,0.9952224
Northern Africa and Western Asia,Armenia,2017,65+,total,0.9900238
Northern Africa and Western Asia,Azerbaijan,2010,15+,female,0.9969262999999999
Northern Africa and Western Asia,Azerbaijan,2010,15+,male,0.9985444
Northern Africa and Western Asia,Azerbaijan,2010,15+,total,0.9977114
Northern Africa and Western Asia,Azerbaijan,2010,15-24,female,0.9993333
Northern Africa and Western Asia,Azerbaijan,2010,15-24,male,0.9996745
Northern Africa and Western Asia,Azerbaijan,2010,15-24,total,0.9995059999999999
Northern Africa and Western Asia,Azerbaijan,2010,25-64,female,0.9986459000000001
Northern Africa and Western Asia,Azerbaijan,2010,25-64,male,0.9991711
Northern Africa and Western Asia,Azerbaijan,2010,25-64,total,0.9989005
Northern Africa and Western Asia,Azerbaijan,2010,65+,female,0.9761982
Northern Africa and Western Asia,Azerbaijan,2010,65+,male,0.9873188
Northern Africa and Western Asia,Azerbaijan,2010,65+,total,0.9808531
Northern Africa and Western Asia,Azerbaijan,2011,15+,female,0.9970496
Northern Africa and Western Asia,Azerbaijan,2011,15+,male,0.9985666000000001
Northern Africa and Western Asia,Azerbaijan,2011,15+,total,0.9977863
Northern Africa and Western Asia,Azerbaijan,2011,15-24,female,0.9993175999999999
Northern Africa and Western Asia,Azerbaijan,2011,15-24,male,0.9995603
Northern Africa and Western Asia,Azerbaijan,2011,15-24,total,0.999441
Northern Africa and Western Asia,Azerbaijan,2011,25-64,female,0.9986033000000001
Northern Africa and Western Asia,Azerbaijan,2011,25-64,male,0.9994059
Northern Africa and Western Asia,Azerbaijan,2011,25-64,total,0.9989922
Northern Africa and Western Asia,Azerbaijan,2011,65+,female,0.9780078
Northern Africa and Western Asia,Azerbaijan,2011,65+,male,0.9855921
Northern Africa and Western Asia,Azerbaijan,2011,65+,total,0.9811782
Northern Africa and Western Asia,Azerbaijan,2012,15+,female,0.9970286
Northern Africa and Western Asia,Azerbaijan,2012,15+,male,0.9985285
Northern Africa and Western Asia,Azerbaijan,2012,15+,total,0.9977577
Northern Africa and Western Asia,Azerbaijan,2012,15-24,female,0.9991767
Northern Africa and Western Asia,Azerbaijan,2012,15-24,male,0.9995499999999999
Northern Africa and Western Asia,Azerbaijan,2012,15-24,total,0.9993675000000001
Northern Africa and Western Asia,Azerbaijan,2012,25-64,female,0.9984447
Northern Africa and Western Asia,Azerbaijan,2012,25-64,male,0.9994216
Northern Africa and Western Asia,Azerbaijan,2012,25-64,total,0.9989183
Northern Africa and Western Asia,Azerbaijan,2012,65+,female,0.9795918
Northern Africa and Western Asia,Azerbaijan,2012,65+,male,0.984862
Northern Africa and Western Asia,Azerbaijan,2012,65+,total,0.9817912
Northern Africa and Western Asia,Azerbaijan,2013,15+,female,0.9971682
Northern Africa and Western Asia,Azerbaijan,2013,15+,male,0.9986592000000001
Northern Africa and Western Asia,Azerbaijan,2013,15+,total,0.9978936
Northern Africa and Western Asia,Azerbaijan,2013,15-24,female,0.999267
Northern Africa and Western Asia,Azerbaijan,2013,15-24,male,0.9997687000000001
Northern Africa and Western Asia,Azerbaijan,2013,15-24,total,0.9995247
Northern Africa and Western Asia,Azerbaijan,2013,25-64,female,0.9985213000000001
Northern Africa and Western Asia,Azerbaijan,2013,25-64,male,0.9994767
Northern Africa and Western Asia,Azerbaijan,2013,25-64,total,0.9989847000000001
Northern Africa and Western Asia,Azerbaijan,2013,65+,female,0.9807692
Northern Africa and Western Asia,Azerbaijan,2013,65+,male,0.9857328
Northern Africa and Western Asia,Azerbaijan,2013,65+,total,0.9828427000000001
Northern Africa and Western Asia,Azerbaijan,2014,15+,female,0.9971966000000001
Northern Africa and Western Asia,Azerbaijan,2014,15+,male,0.9986201
Northern Africa and Western Asia,Azerbaijan,2014,15+,total,0.9978899
Northern Africa and Western Asia,Azerbaijan,2014,15-24,female,0.9993638
Northern Africa and Western Asia,Azerbaijan,2014,15-24,male,0.9997624
Northern Africa and Western Asia,Azerbaijan,2014,15-24,total,0.9995699
Northern Africa and Western Asia,Azerbaijan,2014,25-64,female,0.9984811
Northern Africa and Western Asia,Azerbaijan,2014,25-64,male,0.9994887
Northern Africa and Western Asia,Azerbaijan,2014,25-64,total,0.9989698
Northern Africa and Western Asia,Azerbaijan,2014,65+,female,0.9816043000000001
Northern Africa and Western Asia,Azerbaijan,2014,65+,male,0.9853618000000001
Northern Africa and Western Asia,Azerbaijan,2014,65+,total,0.9831786
Northern Africa and Western Asia,Azerbaijan,2015,15+,female,0.9971714
Northern Africa and Western Asia,Azerbaijan,2015,15+,male,0.9986263
Northern Africa and Western Asia,Azerbaijan,2015,15+,total,0.9978806
Northern Africa and Western Asia,Azerbaijan,2015,15-24,female,0.9992011
Northern Africa and Western Asia,Azerbaijan,2015,15-24,male,0.9996366999999999
Northern Africa and Western Asia,Azerbaijan,2015,15-24,total,0.9994278
Northern Africa and Western Asia,Azerbaijan,2015,25-64,female,0.9985127
Northern Africa and Western Asia,Azerbaijan,2015,25-64,male,0.9995731999999999
Northern Africa and Western Asia,Azerbaijan,2015,25-64,total,0.9990272
Northern Africa and Western Asia,Azerbaijan,2015,65+,female,0.9820757
Northern Africa and Western Asia,Azerbaijan,2015,65+,male,0.9855733999999999
Northern Africa and Western Asia,Azerbaijan,2015,65+,total,0.9835486
Northern Africa and Western Asia,Azerbaijan,2016,15+,female,0.9971955
Northern Africa and Western Asia,Azerbaijan,2016,15+,male,0.9986405
Northern Africa and Western Asia,Azerbaijan,2016,15+,total,0.9979005999999999
Northern Africa and Western Asia,Azerbaijan,2016,15-24,female,0.9991648000000001
Northern Africa and Western Asia,Azerbaijan,2016,15-24,male,0.9996238
Northern Africa and Western Asia,Azerbaijan,2016,15-24,total,0.9994048
Northern Africa and Western Asia,Azerbaijan,2016,25-64,female,0.9985409
Northern Africa and Western Asia,Azerbaijan,2016,25-64,male,0.9995820999999999
